id,name,artist_genres,artist_image
7kWVfszPF9qI8Ms6PMhNvM,DJ Caique,brazilian hip hop,https://i.scdn.co/image/ab6761610000e5eb85d9ef6c001c78329c80c4c8
2LISPU6eTTWHZeJmkElmMv,Dreicon,r&b brasileiro,https://i.scdn.co/image/ab6761610000e5ebe9360b1919f6b23c565ba926
7amHpnebrA0ws6pCuN4Xdu,Easy Easy,guatemalan indie,https://i.scdn.co/image/ab6761610000e5ebc10960b200d63754a14b2e63
5ARxA6RdfBQTi9qaAEplM1,Gaia Piá,brazilian reggae,https://i.scdn.co/image/ab6761610000e5eb765b1a57287ad34c0363f982
57IX1XTNL4DPilyY5pQsaK,Moreno Veloso,nova mpb,https://i.scdn.co/image/82429e2d8a5284a18ca20bc657ead0e1da8b12a2
1e16kiJQtCTveTl7TQnkFN,Scary Pockets,retro soul,https://i.scdn.co/image/ab6761610000e5ebd3768b9a36bf6d375d6919d7
76ugOJNkyTbMFKSWdu0btH,Jazz the Roots,ecuadorian indie,https://i.scdn.co/image/ab6761610000e5eb35eb3e42eefaccebd313a48a
5BYuBzqmTXwUDw2rYkwExr,The Kills,alternative dance,https://i.scdn.co/image/ab6761610000e5ebdc72312190b3742e1ff2783a
5xiMivwDB7lMe9DQqXoaXa,Lucce,,https://i.scdn.co/image/ab6761610000e5ebcecba2b9d1282f1c17e3b2d8
6UTUjmko5raD927Hbx960a,Jackie Mittoo,dub,https://i.scdn.co/image/b26eb4e520518447d1455c355e9f55d97ce4287b
5oASUTlwuH3OXP0hRx52IV,Slow Burnin´,reggae uruguayo,https://i.scdn.co/image/ab6761610000e5eb7638977095d5fd0df779eb9f
4FqPRilb0Ja0TKG3RS3y4s,Steve Angello,dutch house,https://i.scdn.co/image/ab6761610000e5eb2bd2406364f86733efafcf80
6XQrv3AiNUS61JFK1VITTU,Jean Tassy,brazilian hip hop,https://i.scdn.co/image/ab6761610000e5eb8b491098e6114679590f0c8c
5rl6n6CUJu1WGsvzf5m8M8,Sagaz,brazilian hip hop,https://i.scdn.co/image/ab6761610000e5eb2b597b358e9fcb10cafe87da
73rvzBoed3qMm7yNNBtWfu,Dow Raiz,brazilian hip hop,https://i.scdn.co/image/ab6761610000e5ebd1486a63ca44d4f18ec49af2
4jlcSYeLglr7YrWNE35ELn,Lucas Solaris,,https://i.scdn.co/image/ab67616d0000b27319c25651123e7d04952793fd
3xSOL08srSA6U0SnWyPTV6,Kas Dub,dub brasileiro,https://i.scdn.co/image/ab6761610000e5ebcba969ca94c61e3982fa7a94
4GtcdXuoDPEuU3FhNUxMtq,Igor Prado Band,brazilian blues,https://i.scdn.co/image/ab6761610000e5eb24079221577aa929a7032588
4qVJiCr34ib52fsZdL4hoh,DEKO,,https://i.scdn.co/image/ab6761610000e5eb823d8bcec08a3e6fb6a3052b
1MzXJ8AaHdidMAnjgcahS4,Delacruz,pop nacional,https://i.scdn.co/image/ab6761610000e5eb5a51bb0c053a188684942244
3jLj1sAQaEpLpktyJmyGIh,Lourena,brazilian hip hop,https://i.scdn.co/image/ab6761610000e5eb508704f0511c553dd4af204c
1yDSKMic67iC35S4ReS71e,Verso de Nós,folk brasileiro,https://i.scdn.co/image/ab67616d0000b27302c7f9651ca7f8e086f91e98
0JjPiLQNgAFaEkwoy56B1C,L7NNON,funk rj,https://i.scdn.co/image/ab6761610000e5ebfaddee20401a195b13c6ff95
44A7vIMeuMh3AhjFTkj8B5,Síntese,brazilian hip hop,https://i.scdn.co/image/ab6761610000e5eb8e2963bd0d8c857bb2cf8e5d
6R7b5yPFbVDe7BweLZY3BM,MOB79,brazilian hip hop,https://i.scdn.co/image/ab6761610000e5ebc90cac427a3de9aecce79183
5aGnMfiuBtGgjYOuMoYsjN,Ceia Ent.,,
72aE07MxpePfCELo4vGZcK,Mãolee,brazilian hip hop,https://i.scdn.co/image/ab6761610000e5eb4dbdd30e13545c6424204b2e
1LvjA6Ux3EPygir0HSTt2q,Daniel Shadow,brazilian hip hop,https://i.scdn.co/image/ab6761610000e5eb9f748d095fc9ecb2fe91d887
1RoerHIsbQo1h0V8KpznKV,Makalister,brazilian hip hop,https://i.scdn.co/image/ab6761610000e5eb470ad5eeb0a99fcd8a45a89d
0RkjI6o4eTo0QYrEZVI1g3,Solveris,r&b brasileiro,https://i.scdn.co/image/ab6761610000e5eb40baa20c8c9a9533e9e59ef3
6DDTbUgrNrVcAJFVrOjmVK,Diomedes Chinaski,brazilian hip hop,https://i.scdn.co/image/ab6761610000e5eb5ee12d86b489633dcd12130a
5CEDufbycfPy95Z6lyZC81,Morcego,trap brasileiro,https://i.scdn.co/image/ab6761610000e5ebb04123d64f4277f2ed3394d1
78nr1pVnDR7qZH6QbVMYZf,Baco Exu do Blues,pop rap brasileiro,https://i.scdn.co/image/ab6761610000e5eb450994398f9bd7aa598bf3b6
159qqlGwzE04xyqpfAwRLo,Parkway Drive,alternative metal,https://i.scdn.co/image/ab6761610000e5eb4d6648c4e1e1f4e4aad4cbcf
4nUBBtLtzqZGpdiynTJbYJ,The Voidz,modern alternative rock,https://i.scdn.co/image/ab6761610000e5eb20c267805b64c3f91bd8de9c
6kkdxR4fLeX1bz8Ujruh3a,Koelle,,https://i.scdn.co/image/ab6761610000e5eb41a6510593e999fa7b5d25da
2CCcoAwiAwpIs1hcsqkk3b,Alan Watts,free folk,https://i.scdn.co/image/ab6761610000e5eb2dcc10ddbe6909486b2edd7d
14ep6TM2JzapH5nk7vaora,Akira The Don,welsh hip hop,https://i.scdn.co/image/ab6761610000e5eb0b9f364227b5043d9ea3af1b
2qPvJviDwokwrQtNzR1Udv,Elekfantz,brazilian edm,https://i.scdn.co/image/ab6761610000e5eba8c10e1c1af64c84f860ce14
5Igpc9iLZ3YGtKeYfSrrOE,Chris Lake,bass house,https://i.scdn.co/image/ab6761610000e5eb3c4c752f83e79a2f4f84341b
2OIJq28O1lXrZ2x3NGSk8P,Pablo Nouvelle,swiss indie,https://i.scdn.co/image/ab6761610000e5eba42f504714c576803a1bfdd4
5YFS41yoX0YuFY39fq21oN,Bob Sinclar,disco house,https://i.scdn.co/image/ab6761610000e5eb66120280e076f05720f3ed33
1XrH962P4m9qarMwaveb6H,Rocksted,brazilian edm,https://i.scdn.co/image/ab6761610000e5eb3795aff4450fd390df6091b8
1B5VvbwnVyZ7EmFb2sVRwD,FLYES,,https://i.scdn.co/image/ab6761610000e5ebf9b43b135bf913cbea4d9d73
3OUj7Zr7b3853qLZWhQShA,Tó Brandileone,nova mpb,https://i.scdn.co/image/ab6761610000e5eb5705c8d2cbc1b502345891dd
3BjwDUAFEmVPIoii9RI4kh,Gustavo Lins,pagode,https://i.scdn.co/image/ab6761610000e5eb59f4d3e62c2a40678da82d68
3V7U1x0TRBn7spzHDQiZhi,Jeito Moleque,pagode,https://i.scdn.co/image/ab6761610000e5eb273332afb4fbfa9908096948
6VPRGmbZ0dupZrbwwEDRRw,Exaltasamba,pagode,https://i.scdn.co/image/ab67616d0000b27376cb9dbfee72b93bc8d8938b
34dfPo3Zi55yM6oV46q4y7,Mumuzinho,pagode,https://i.scdn.co/image/ab6761610000e5eb12bcfa4404827c0b52d0ab14
01jp1wvPHhAGnoXXVQ9xQV,Doist,trap carioca,https://i.scdn.co/image/ab6761610000e5eb343604304cf7a9255c99b32d
6GbCJZrI318Ybm8mY36Of5,Faith No More,alternative metal,https://i.scdn.co/image/765ad08f23f828d1a850c47ac417d7be260af932
2Y06xyHPovQ8DWLyVIpSJK,Israel Vibration,reggae,https://i.scdn.co/image/ab6761610000e5ebac6ff4f682acd070d01fafc9
4DbtUTi2WsBNdruAZL2pNz,Culture,reggae,https://i.scdn.co/image/3128af16f496da26edbc6a4c1baee45559af4466
6OokCpvxnYv43WcFqejMLb,Tulipa Ruiz,nova mpb,https://i.scdn.co/image/ab6761610000e5eb4d4bf2070bceaa5c461f5803
7qmf5YAQYjfjBF9C7kkjzs,Johnny Hooker,nova mpb,https://i.scdn.co/image/ab6761610000e5ebe634a00dff1a414ce0d4a402
6u0K20qShucTXhhb9lOZjX,MARCEL,,https://i.scdn.co/image/ab6761610000e5ebb42bf5c52334c3a3755ff026
7CVOAoQbR9WM67A4ppOLAN,Medulla,brazilian post-hardcore,https://i.scdn.co/image/ab6761610000e5eb93b9f389dd38765142dbc425
2E24L0MqHgOk3sMF2pr5PH,Mateus Alves,,https://i.scdn.co/image/ab6761610000e5ebcfc6038caef6bcaad14ffb1e
56T4EzWjDqignFu9eBdKT4,Lucas Muto,trap brasileiro,https://i.scdn.co/image/ab6761610000e5ebcf087cefb80413ccd12c4d1e
6e9S1vnWvykxZMkrun9RhG,Faustino Beats,rap baiano,https://i.scdn.co/image/ab6761610000e5eb777766f68bcb5b5b986d730d
0xOeVMOz2fVg5BJY3N6akT,Jaden,pop rap,https://i.scdn.co/image/ab6761610000e5eb0376b56af63682d48579fa85
1sBkRIssrMs1AbVkOJbc7a,Rick Ross,dirty south rap,https://i.scdn.co/image/ab6761610000e5eb8196a8109c28a8b8aca28fae
7rN3Agir6FaZNfhf5V7mfN,John Frusciante,acoustic rock,https://i.scdn.co/image/ab6772690000c46cf94dbd92408ba3c66cd598b9
56Y3kI00lkZ1EAz7jYO32k,Vento,,https://i.scdn.co/image/ab6761610000e5eb34d7692dc09c00daa81018f9
7oPftvlwr6VrsViSDV7fJY,Green Day,modern rock,https://i.scdn.co/image/ab6761610000e5eb047eac333eff0be4abe32cbf
7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,emo,https://i.scdn.co/image/ab6761610000e5eb9c00ad0308287b38b8fdabc2
5OxuFb4KJVDFWJQoBXPVuC,Péter Sárik Trió,jazz composition,https://i.scdn.co/image/ab67616d0000b2733e68a689873b115ddaaeb4cf
4NiJW4q9ichVqL1aUsgGAN,A Day To Remember,alternative metal,https://i.scdn.co/image/ab6761610000e5eba782bcfcb0819c20e99d8315
34Y0ldeyUv7jBvukWOGASO,Bobby Shmurda,nyc rap,https://i.scdn.co/image/ab6761610000e5ebee12e6771607433caee705a3
1Tcsq9QlpbPy1BotSqTr9Z,99 Smokin Hot Drum Loops,sound effects,https://i.scdn.co/image/ab67616d0000b2730be74bd866212994d9a8a648
1YypK4ExBm4UY1TRAOur8M,Diamond D,bronx hip hop,https://i.scdn.co/image/ab6761610000e5eb25b42dfefd8551ba52add3bb
30fiiwr2EeZp1tAhzYCmyM,Big L,east coast hip hop,https://i.scdn.co/image/ab6761610000e5ebbd8cc584e8c62286f79b9b50
7BMccF0hQFBpP6417k1OtQ,Action Bronson,alternative hip hop,https://i.scdn.co/image/ab6761610000e5ebaef8392a62c123944b6383b2
02m3zUZ22DsQCXQsjjSCwQ,Beat Fatigue,jamtronica,https://i.scdn.co/image/ab6761610000e5ebcb5416c8c398269df97fd1ea
1si6mnxJ6IpTOTW13ECa0o,AllttA,,https://i.scdn.co/image/ab6761610000e5eb9f202b3fcc736fa6c026cbed
52NOvMXEjgf8MQl0qop2dl,Pigeons Playing Ping Pong,jam band,https://i.scdn.co/image/ab6761610000e5eb3fa2bd500e4a19fbe68f11a3
5dCpFeKxLbycrnsjWZjha8,Proleter,electro swing,https://i.scdn.co/image/ab6761610000e5eb2b01437d5f6cb4e4986b1137
1ZcfGrGrm9aHnUNVQz3sCY,ProbCause,chicago indie,https://i.scdn.co/image/ab6761610000e5ebc0d24f8df336e057db125315
1oYScdotTIXO74h10l8ISA,Redtenbacher's Funkestra,electric bass,https://i.scdn.co/image/ab6761610000e5ebfa27a80d411a600595fbd71d
2twGthIPnZl1icD7K2jXx3,Leo Napier,,https://i.scdn.co/image/ab6761610000e5ebdc5e5fb664eb15f7e353bd04
6wWVKhxIU2cEi0K81v7HvP,Rammstein,german metal,https://i.scdn.co/image/ab6761610000e5eb32845b1556f9dbdfe8ee6575
6HZr7Fs2VfV1PYHIwo8Ylc,Suicide Silence,deathcore,https://i.scdn.co/image/ab6761610000e5eb3d199e5cdd7d8e1f57c99a74
3LL3ac3zJebbTow3gu0u5d,Hanwe,,https://i.scdn.co/image/ab67616d0000b273d96ae63cb157423038b6b2d1
1lZvg4fNAqHoj6I9N8naBM,The Presidents Of The United States Of America,alternative rock,https://i.scdn.co/image/ab6761610000e5eb5f58fb70bc91512a98ad530b
05fG473iIaoy82BF1aGhL8,Slipknot,alternative metal,https://i.scdn.co/image/ab6761610000e5ebec01c52d6030a1574070e308
6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,arkansas country,https://i.scdn.co/image/ab6761610000e5eb152cf48cf9541c7061570857
0X380XXQSNBYuleKzav5UO,Nine Inch Nails,alternative metal,https://i.scdn.co/image/ab6761610000e5eb047095c90419cf2a97266f77
7JZvzvSDhw5PZu1SMBZSr0,Baia,,https://i.scdn.co/image/ab67616d0000b27368f0e7a04aacb78a8d845cd2
4vGrte8FDu062Ntj0RsPiZ,Polyphia,instrumental rock,https://i.scdn.co/image/ab6761610000e5ebdd353edbce04267bff979de6
3yY2gUcIsjMr8hjo51PoJ8,The Smiths,madchester,https://i.scdn.co/image/481b980af463122013e4578c08fb8c5cbfaed1e9
32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton,classic country pop,https://i.scdn.co/image/ab6761610000e5ebd76d342fbed8385e7809ae1f
24Cf1irKt7kcewb9OOkPum,Joyce Wrice,alternative r&b,https://i.scdn.co/image/ab6761610000e5ebd2aa6ffd864345aebb413465
6J7biCazzYhU3gM9j1wfid,Jamiroquai,dance pop,https://i.scdn.co/image/ab6761610000e5eb7e6dca959714339b69e9718d
0PFtn5NtBbbUNbU9EAmIWF,TOTO,album rock,https://i.scdn.co/image/ab6761610000e5eba59a5bcab211f964fe9bfb06
0kYJFAUJlmcDMnmS5ChTpw,Ben's Brother,,https://i.scdn.co/image/ab6761610000e5eb1ebc42905cbb86b48b402953
6biWAmrHyiMkX49LkycGqQ,Thin Lizzy,album rock,https://i.scdn.co/image/cbebfb93be8c2ac47ef6b8a2186d11b3298abe49
2PK9pWPbpzjPDM2HVR1NEO,MAR ABERTO,folk brasileiro,https://i.scdn.co/image/ab6761610000e5eb14e20512698ae867bdba1886
4PzYKhC14sTJNEr0dzoo0d,Luísa Sonza,funk carioca,https://i.scdn.co/image/ab6761610000e5eb9ac9751193c7c49b97db7b60
6XiVEatJ4Bq46wONrrSJwA,Tough Art,brazilian bass,https://i.scdn.co/image/ab6761610000e5eb3c260e08d4461ed18d89ca09
1DC2PWaBBPDboe4WJeh16b,Galck,brazilian edm,https://i.scdn.co/image/ab6761610000e5eb2fdc624d8dcabbd299b53a4b
1BEwyy7IePkvyJpA1WSw1n,Breno Miranda,brazilian edm,https://i.scdn.co/image/ab6761610000e5eb7e37a57d54b9097c1a25fa04
1HQGhla3VNj1dBmKTtVT2t,Ookay,brostep,https://i.scdn.co/image/ab6761610000e5eb7137faaba0510b18b84ba6a1
2ft8L5fhr2Tuga7zXRbKSa,Samhara,pop nacional,https://i.scdn.co/image/ab6761610000e5eb1f9a9e98ae6322b48c410067
2jFK9ZXWDd7auJvfNfBcuC,Future Class,brazilian edm,https://i.scdn.co/image/ab6761610000e5ebba58f97544171e32363ec49f
74DmeplOsb1zShj5BqqkbQ,Rodrigo Ogi,boom bap brasileiro,https://i.scdn.co/image/ab6761610000e5ebedd8d1a5c47087aeba83567b
6JGgc0QXvUeYUqhoX88133,Grito Filmes,,https://i.scdn.co/image/ab6761610000e5ebcb6e4235c1e928d0ef42fe2d
3L8FZaw2Rg1oUw3vB4gUME,Bazanji,indie pop rap,https://i.scdn.co/image/ab6761610000e5ebebb140ff71fb2b21ab1caa98
0JGXguxnX2MUk3joFyJPjX,Entre Linhas,brazilian hip hop,https://i.scdn.co/image/ab6761610000e5ebcb3f778721ea2382199429bb
6wOMdAwX6mgYpadxSKU65a,Bril,brazilian hip hop,https://i.scdn.co/image/ab6761610000e5eb827d9f375806fc03cd78c07c
3DN7OJUQmcj8YAwNaOaiEZ,John Wolf,,https://i.scdn.co/image/ab6761610000e5eb50064f8297c8921dc13a8e73
4ScIoYIzNrLyNNRm8NkM81,Via-Jah,brazilian reggae,https://i.scdn.co/image/ab6761610000e5ebd3bbe0f808a4ee314b14a92b
5w4qi7KMTWcV7sgXgVoPwW,Elizeth Cardoso,bossa nova,https://i.scdn.co/image/ab67616d0000b273dd0ee7b00e875af5106071a1
0ES7skcaVTIIYJWDIxq78x,BK,,
3OZbEO1ofELMzNrleV5Umb,Nith,r&b brasileiro,https://i.scdn.co/image/ab6761610000e5eb823746684a555a0a9d5fa6fa
6u11Qbko2N2hP4lTBYjX86,Peter Bjorn and John,alternative dance,https://i.scdn.co/image/ab6761610000e5eb9cc950721c840af3679622f3
4gwpcMTbLWtBUlOijbVpuu,Capital Cities,metropopolis,https://i.scdn.co/image/20ff4095012395a58d4a925bd1b5bb87e6fbf8d9
5re6NsyXzHg6uvNimzQ3F6,Jota Quest,brazilian rock,https://i.scdn.co/image/ab6761610000e5ebb317e0abde681bdbdc90c488
3AA28KZvwAUcZuOKwyblJQ,Gorillaz,alternative hip hop,https://i.scdn.co/image/ab6761610000e5eb337d671a32b2f44d4a4e6cf2
5SbkVQYYzlw1kte75QIabH,Gnarls Barkley,atl hip hop,https://i.scdn.co/image/03e8855382d21e1cbf8172c03001ab8847889f38
6xGQfxjrotduluRMprwLx7,Tyler Touché,australian house,https://i.scdn.co/image/ab6761610000e5eb90d69c9c1f63fa1de405156b
3QLc39WR4dQAN1SgierGgE,Renato Russo,brazilian rock,https://i.scdn.co/image/ab6761610000e5eb4b599e683f36a482b69ad371
7Avzbxl2gqqc7yvBgBi8BA,Metro,,https://i.scdn.co/image/ab67616d0000b273b45ee4dc03bf6a33f0fe7f02
4if1U9RYhAJN9msYzpsfwh,Wolfgang Haffner,german jazz,https://i.scdn.co/image/ab6761610000e5ebebffd959c1774cac39a12b6d
5yecObE3qSrDT0Tz6JBQxR,Adam Nitti,electric bass,https://i.scdn.co/image/ab67616d0000b273c7c85cc018a80ec663f4d3c2
6h0KtnUiBpkxxjvZZPvNSw,Dave Weckl,jazz drums,https://i.scdn.co/image/b254eb4abf309776fd0d89fa5cb7e0969925982a
1jonOyRkfkvgd1MUyZtPgj,Alain Caron,electric bass,https://i.scdn.co/image/ab67616d0000b2738e452ba07b1a79a630921081
5cpKvYFZXiVsN7FRLoNlm1,Jeff Lorber Fusion,smooth jazz,https://i.scdn.co/image/ab6761610000e5eb1c8af50677b19f2a34247990
4JKt7ekkdHhrtoTMtSwodO,Hiram Bullock,jazz guitar,https://i.scdn.co/image/1abd21e79ab328c4a3e12da257b67ff4ac2c2ba4
2KOqNGzvxHWkz3e18NkgVW,Abraham Laboriel,electric bass,https://i.scdn.co/image/ab67616d0000b273f5fca8208e5eaf4b8b679b53
25rQfstTXC3uzqYQiFLrjE,MSM Schmidt,deep jazz fusion,https://i.scdn.co/image/ab6761610000e5ebf41f1483cf46636fb7bef041
0snU3Xa97Sq9l2RLuCdWIP,Cristiano Parato,electric bass,https://i.scdn.co/image/ab67616d0000b273dccbd26e326a340b454284ff
3TbDeRrXw8SVnRWx9BkHeZ,O Teatro Mágico,brazilian rock,https://i.scdn.co/image/ab6761610000e5ebb5ca5245e1ddf60068027dc9
4dVsxkEtTfuU8hhYd13jNI,Mitzi,nu disco,https://i.scdn.co/image/ab67616d0000b273fa1e95deb6bccd39c6878253
6PQ1kr8rh2TpYJDAO3q1VY,Graveto,,https://i.scdn.co/image/ab6761610000e5ebcae8a9b11bec06d1e9dfb1b8
1krzfWT7ZGiOyA4HOWdZzA,Vitrolla 70,samba-rock,https://i.scdn.co/image/ab67616d0000b27321ca7644819c95426a84a307
7EQ0qTo7fWT7DPxmxtSYEc,Bastille,metropopolis,https://i.scdn.co/image/ab6761610000e5eb8adcc86be23d2ed5b922d9f9
2gKYxTUOqw9aPt7ljMwSHT,Orishas,conscious hip hop,https://i.scdn.co/image/ab6761610000e5eb53719f3b53a4ed3ec4829222
7bYgUzgUILyzwkf6RHZf9J,Hil St. Soul,neo soul,https://i.scdn.co/image/ab6761610000e5eb599bdd47d892c63bf2329f22
0awl5piYwO0CDTHEkCjUhn,Nico & Vinz,afrobeats,https://i.scdn.co/image/ab6761610000e5eb6d8a820d84caf09bf4846c1c
0Jeckitay8SbvKwqAzWuYH,Big Mountain,reggae,https://i.scdn.co/image/ab6761610000e5eb8d758811d7719850fbf2a4dc
6fJvW51nWhRImJyos6O7sT,Huxley,deep disco house,https://i.scdn.co/image/ab6761610000e5eb78963628c00f9f93220a0c6e
7gP3bB2nilZXLfPHJhMdvc,Foster The People,indietronica,https://i.scdn.co/image/ab6761610000e5ebb5a3c9a9ca40824e0f44ea78
61ipISvUVa5LkJlKZnm3Oo,Alle Farben,deep euro house,https://i.scdn.co/image/ab6761610000e5eb05101f714046f9ba86f2d2d4
1XkoF8ryArs86LZvFOkbyr,Mary J. Blige,dance pop,https://i.scdn.co/image/ab6761610000e5eb59f9f1ee5a9d2d917813e70f
4Y7tXHSEejGu1vQ9bwDdXW,Fatboy Slim,big beat,https://i.scdn.co/image/ab6761610000e5ebbbb4a8ed961af5b1989e2b6a
6YuiLSumjpSfCZJX3oo42Q,Sandália de Prata,samba-rock,https://i.scdn.co/image/ab6761610000e5eb7c69cb78affd7b4b2667b8c8
19ra5tSw0tWufvUp8GotLo,George Michael,new wave pop,https://i.scdn.co/image/ab6761610000e5ebf8b74c36ba6c31fc0f58783c
1moxjboGR7GNWYIMWsRjgG,Florence + The Machine,baroque pop,https://i.scdn.co/image/ab6761610000e5ebe3c37f869b830d1cf1ec829a
0gr5W0V12A1QsoG9lRdfQT,Pedro Luis E A Parede,brazilian indie,https://i.scdn.co/image/ab67616d0000b2739e1236409cae89b6ce74a849
15EYWu6bvjWvINE9NJrWc6,Tonho Crocco,rio grande do sul indie,https://i.scdn.co/image/ab6761610000e5eb6d25b2ab6e50952807d7d56e
2XBuvmyzhH85j6sqv1fV3l,Robosonic,deep disco house,https://i.scdn.co/image/ab6761610000e5eba726f213cb7ca8adfe65b506
2lrtGWxNXWjd0JzDLKXubI,Berner,cali rap,https://i.scdn.co/image/ab6761610000e5eb6aa487996d7c599223d724bb
7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,g funk,https://i.scdn.co/image/ab6761610000e5eb9a398209a4ef3360dce2dec4
0k7Xl1pqI3tu8sSEjo5oEg,Paul Wall,chopped and screwed,https://i.scdn.co/image/ab6761610000e5eb9c40e9eb9e4fa52a3c6cb9c0
4pr7J7wzgObkE3DD3Izi7q,Young Buck,crunk,https://i.scdn.co/image/897e8215aabe5527e4a3cddc3738a9ab55e5dc5c
3f5fB1YUbkUnW7cf7I0R48,Geto Boys,conscious hip hop,https://i.scdn.co/image/9165a299c5518f696ae5ba3e9d83d867ea54323b
0HU0U9kdXEHZVxUNbuQe8S,Donny Hathaway,chicago soul,https://i.scdn.co/image/2c9a122b0f6a1c6f083b1725f309d3a25636f4ae
3BwypqKeCj1DVIoEFwoz3S,Phill Veras,nova mpb,https://i.scdn.co/image/ab6761610000e5ebe1538ff49b6e3b6bdd6664b1
47uyFQHOD02S0lj9ptRpoB,Felipe Araújo,arrocha,https://i.scdn.co/image/ab6761610000e5eb8bb63b77c2774c388b623a6e
1fUSLFr4WUBx7joEcGwpvG,Sorriso Maroto,pagode,https://i.scdn.co/image/ab6761610000e5eb48c4d4e6f85e00b19a630fa8
7ldwJS0ppV1XX9JqnNf27o,Gilsinho,,https://i.scdn.co/image/ab67616d0000b2737982d1499144245748b792bc
5XIjFX320Q7gXb4eMD6EqC,Sente o Clima Samba Clube,pagode novo,https://i.scdn.co/image/ab6761610000e5eb536b4bf7935689cb5f1a548d
2B8HcBRTizIsSPryM46Sb1,Só Pra Contrariar,axe,https://i.scdn.co/image/ab6761610000e5eb0cf2d819bde72c072b6f318c
6YC7cpdxB25jOfSXC8JQCd,Thiago Martins,pagode,https://i.scdn.co/image/ab6761610000e5eb1216413b1fee761234b4ebe7
6YMWV5AeYoZymMMDonMfsA,Art Popular,axe,https://i.scdn.co/image/ab6761610000e5ebcb3856bd85fa475b36186e1e
2DMXwm5MCyjDIQ7W3Zh7EH,Mariana Nolasco,nova mpb,https://i.scdn.co/image/ab6761610000e5ebfd598f290fff672308128ba2
6P6fVBXZjnqdgq2z2b8WlO,FTampa,complextro,https://i.scdn.co/image/ab6761610000e5ebce7378453de68587875609f0
12TcsyqAd3lJUcZFJVogXZ,Caleb Belkin,lo-fi beats,https://i.scdn.co/image/ab6761610000e5eb0f28699a61454fa69800682c
1xOgtDBKnZvSLAgCVSOmNH,Jaeden Camstra,chillhop,https://i.scdn.co/image/ab6761610000e5eb29adafc73d536536813a0dc8
4pwqNyMSvuv7VOhQBdjB6Q,eevee,japanese chillhop,https://i.scdn.co/image/ab6761610000e5ebdfac626d200cf16d14fb8401
2a42gzUH51UAvwcfy0N6JT,Fujitsu,chillhop,https://i.scdn.co/image/ab6761610000e5ebe7a94957cfb1bfc4393d6433
3m1IaEwT7D9hFKOfpz5VHk,[bsd.u],chillhop,https://i.scdn.co/image/ab6761610000e5eb270d3f52d3f29a4af1c033fd
2nu6ZVLgiNcRcWgDKUjplH,eery,lo-fi beats,https://i.scdn.co/image/ab6761610000e5eb87006a3eb6de8bcc3258e0a0
0DrshpbzI0ItncVhYZ2BtW,BROCKBEATS,chillhop,https://i.scdn.co/image/ab6761610000e5eb69857e4d22c77cb63c35fd74
6JB1rSZW92MFaokpvOWw8e,Lauriete,brazilian gospel,https://i.scdn.co/image/ab6761610000e5ebd9de9c43957fba7a10a4543a
6qT731U8rSadVUrqDvGakd,"Dawn, Dawn, Dawn",background music,https://i.scdn.co/image/ab67616d0000b273e79c41333881dce09001fc76
3LtlJprzuq0Ii8p8YFZXai,Peter Sandberg,focus,https://i.scdn.co/image/ab6761610000e5eb0589c637c8d23694aebe5e83
3AdcSxxep8tZESjs9K3mZ9,Claes Nilsson,chill guitar,https://i.scdn.co/image/ab6761610000e5eb89983f6e80aaf1ccd0e59243
0aTk31OGuuQKrwZJc1SryA,Mauricio Galbardi,chill guitar,https://i.scdn.co/image/ab6761610000e5ebf05ae26d84c3003f65c766c7
7vp58vF08Hg9TbDrYH2nAh,HANNIE,uk pop,https://i.scdn.co/image/ab6761610000e5eb93f95632fcdb041147d1a09c
0MlOPi3zIDMVrfA9R04Fe3,American Authors,modern rock,https://i.scdn.co/image/ab6761610000e5eb5e28b1947246a1928d9086f0
4hf3caW9H8uFwwbv5pFjcg,Jake Bugg,modern rock,https://i.scdn.co/image/ab6761610000e5eba1206460462defc8e9c045f3
0ixIqccVXNU45qPhq3kWex,Maquiny,brazilian hip hop,https://i.scdn.co/image/ab6761610000e5eb134e1df38113cb734224f177
65ZLHgyZxmEMcWFyyeNkjF,Class A,brazilian hip hop,https://i.scdn.co/image/ab6761610000e5eb6a383c41761f99009bb1de96
43DrL9cHm49HEwg85idE2c,IssoQueÉSomDeRap,trap brasileiro,https://i.scdn.co/image/ab6761610000e5eb90231e821ada059fb439d790
4TEJudQY2pXxVHPE3gD2EU,BlocBoy JB,memphis hip hop,https://i.scdn.co/image/ab6761610000e5eb600f823b07af7fdd65a6b877
5n1XQGBfQhNsALjJs0APL5,"Beth Hart, Joe Bonamassa",,https://i.scdn.co/image/ab67616d0000b2730c320ab42bd98283d52ec196
3yEnArbNHyTCwMRvD9SBy4,Wolfmother,alternative rock,https://i.scdn.co/image/ab6761610000e5ebcd2f1d977a146da9a24d9de5
532SqCIYmJyXEdEiCJLgYG,Cristoph,house,https://i.scdn.co/image/ab6761610000e5ebdd0f7807f9e08c239645729b
0oO1IaDOBSeI96HbnCa5pZ,Solardo,house,https://i.scdn.co/image/ab6761610000e5ebbdada96d47954c966653fa76
